,ID,SMILES
11075,pubchem:17395418,CC1=CC(=NC=C1)NC(=O)CN2C(=O)C3(CCCC4=CC=CC=C43)NC2=O
11076,pubchem:17395419,CC1=CC(=C(C=C1)OCC(=O)NC2=C(C=CC=N2)C)Br
11077,pubchem:17395420,CC1=C(N=CC=C1)NC(=O)C2=CC(=C(C=C2)OC)Br
11078,pubchem:17395421,CC1=C(N=CC=C1)NC(=O)C2=CC=C(C=C2)NC(=O)C3=CC=CO3
11079,pubchem:17395422,CC1=NC(=CC=C1)NC(=O)CC2=CC=C(C=C2)NC(=O)C
11080,pubchem:17395423,CC1=NC(=CC=C1)NC(=O)C2=CC(=C(C=C2)OC)Br
11081,pubchem:17395424,CC1=NC(=CC=C1)NC(=O)C2=CC=C(C=C2)NC(=O)C3=CC=CO3
11082,pubchem:17395425,CC(=O)NC1=CC=C(C=C1)CC(=O)NCCC2=NC3=CC=CC=C3N2
11083,pubchem:17395426,CCOC1=CC=C(C=C1)CC(=O)NCC2=CC=CC=N2
11084,pubchem:17395427,CC1=CC(=C(N1C(C)C)C)C(=O)NCC2=CC3=C(C=C2)OCCO3
11085,pubchem:17395428,COC1=CC=CC=C1NC(=O)C2=CC=C(C=C2)N3C=CC=C3
11086,pubchem:17395429,CN(C)C1=CC=C(C=C1)CNC(=O)CC2=CSC(=N2)C3=CSC=C3
11087,pubchem:17395430,CCOC(=O)NC1=CC=CC(=C1)C(=O)NCC2=CC=NC=C2
11088,pubchem:17395431,CCN(CC1=NC(=O)C2=CC=CC=C2N1)C(=O)CNC(=O)C3=CC(=C(C=C3)OC)OC
11089,pubchem:17395432,CCC(C(=O)NC1=NOC(=C1)C)OC2=CC=CC3=C2N=CC=C3
11090,pubchem:17395433,CN(CC1=CC=C(C=C1)Br)S(=O)(=O)CC2=CC=CC=C2
11091,pubchem:17395434,CC1(C(=O)N(C(=O)N1)CC2=CC=CC=C2)C3=CC=CO3
11092,pubchem:17395435,CN(C1CCS(=O)(=O)C1)C(=O)C2=CC(=CC(=C2)F)F
11093,pubchem:17395436,CCC(CC)NC(=O)C1CCN(CC1)C2=NC=C(C=C2)C(F)(F)F
11094,pubchem:17395437,CCCCN(C)C(=O)C1=CC2=C(S1)N(N=C2C)C3=CC=CC=C3
11095,pubchem:17395438,CCCN(CC1CC1)C(=O)C2=CC=C(C=C2)N3C(=O)C4=CC=CC=C4C3=O
11096,pubchem:17395439,COC(=O)CNC(=O)C1=CN(N=C1C2=CC=CS2)CC3=CC=CC=C3
11097,pubchem:17395440,CC1CCCN(C1)C(=O)CCN2C3=C(C=C(C=C3)Cl)OC2=O
11098,pubchem:17395441,CC(C)(C)NC(=O)CN(C)C(=O)C1=C(C=CC(=C1)Cl)Cl
11099,pubchem:17395442,CC(C)(C)NC(=O)CN(C)C(=O)C1=CC(=NN1)C2=CC=CC=C2
11100,pubchem:17395443,C1CC(CN(C1)C(=O)C2=CC(=NN2)C3=CC=CC=C3)C(F)(F)F
11101,pubchem:17395444,CC1CCCCN1C(=O)C2=CC(=NN2)C3=CC=CC=C3
11102,pubchem:17395445,CC1(CC(CC(N1)(C)C)NC(=O)COC2=C(C=C(C=C2)F)Cl)C
11103,pubchem:17395446,CN(CC1=CC2=C(C=C1)OCO2)C(=O)C3=CN(N=C3)C4=CC=CC=C4
11104,pubchem:17395447,CN(C1CCS(=O)(=O)C1)C(=O)C2=CC(=CC=C2)OCC3=CC=CC=C3
11105,pubchem:17395448,CN(C)C1=CC=C(C=C1)CNC(=O)CC2=NNC(=O)C3=CC=CC=C32
11106,pubchem:17395449,CC1=CC=CC=C1CNC(=O)CC2=NNC(=O)C3=CC=CC=C32
11107,pubchem:17395450,CC1=CC=C(S1)C2=NC(=CC3=CC=CO3)C(=O)O2
11108,pubchem:17395451,CC1=CC=C(S1)C2=NC(=CC3=CC=CS3)C(=O)O2
11109,pubchem:17395452,CC1C(=O)N(C(=O)N1C2=CC=C(C=C2)C)CN(C)CC3=CC=C(C=C3)Cl
11110,pubchem:17395453,C1CN(CCN1C(=O)C2=CC=CO2)C(=O)C3=CSC(=N3)C4=CC=CC=C4
11111,pubchem:17395454,CC1=C(SC(=N1)C2=CC=CS2)C(=O)NCC(C)C
11112,pubchem:17395455,CC1=C(SC(=N1)C2=CC=CS2)C(=O)NNC(=O)C3=CN=CC=C3
11113,pubchem:17395456,CC1=C(C=C(C=C1)Cl)NC(=O)CN2C(=O)C(NC2=O)C(C)C
11114,pubchem:17395457,CC(C)C1C(=O)N(C(=O)N1)CC(=O)NC2=CC(=C(C=C2)OC)Cl
11115,pubchem:17395458,CC(C)C1C(=O)N(C(=O)N1)CC(=O)NC2=C(C=C(C=C2)Cl)F
11116,pubchem:17395459,CC1=CC=C(C=C1)OCCN(C)C(=O)C2=CC=C(C=C2)N3CCCC3=O
11117,pubchem:17395460,CC(C)(C)NC(=O)CNC(=O)C1=CC=CC=C1OC2=CC=CC=C2
11118,pubchem:17395461,C1CCCC(CC1)NC(=O)CN2C=C(C(=O)NC2=O)Br
11119,pubchem:17395462,CC1CCN(CC1)C(=O)C2CCN(CC2)C3=C4C(=C(SC4=NC=N3)C)C
11120,pubchem:17395463,CN(C1CCS(=O)(=O)C1)C(=O)C2=C(C3=CC=CC=C3S2)Cl
11121,pubchem:17395464,CC1=C(OC2=C1C=C(C=C2)F)C(=O)N(C)C3CCS(=O)(=O)C3
11122,pubchem:17395465,CN(C1CCS(=O)(=O)C1)C(=O)C2=CC(=C(C=C2)OC)F
11123,pubchem:17395466,CC(C)N1CCC(CC1)NC(=O)C2=CC3=CC=CC=C3C=C2OC
11124,pubchem:17395467,CCCNC(=O)C1=C(N=C(S1)C2=CC=C(C=C2)F)C
11125,pubchem:17395468,C1C(=O)N(CS1)CC(=O)NCC2=CC=C(C=C2)OC(F)F
11126,pubchem:17395469,COC1=C(C(=CC(=C1)C(=O)NCC(=O)OC)Cl)OC
11127,pubchem:17395470,CC1=C(C(=NN1CC2=CC=CC=C2)C)CNC(=O)C3=CNC(=O)C=C3
11128,pubchem:17395471,C1CCC(CC1)CNC(=O)C2=CC=C(C=C2)O
11129,pubchem:17395472,CC(C1=CC2=CC=CC=C2O1)NC(=O)CC3=NN(C(=O)C4=CC=CC=C43)C
11130,pubchem:17395473,COC(=O)CCNC(=O)C=CC1=CC=C(C=C1)F
11131,pubchem:17395474,CC(C)CCC(C)NC(=O)C1=CC(=CN1)[N+](=O)[O-]
11132,pubchem:17395475,CC(C(=O)N(C)C1=CC=CC=C1)OC2=CC=C(C=C2)C#N
11133,pubchem:17395476,CC(C(=O)NC1=CC=CC=C1OC)N2CCC(CC2)C(=O)OC
11134,pubchem:17395477,C1=CC2=NC(=CN2C=C1)CSC3=NN=NN3C4=CC(=CC=C4)F
11135,pubchem:17395478,CC1=CC=C(C=C1)N2C(=NN=N2)SCC3=CN4C=CC=CC4=N3
11136,pubchem:17395479,COC1=CC=C(C=C1)N2C(=NN=N2)SCC3=CN4C=CC=CC4=N3
11137,pubchem:17395480,CC1=CC(=NC2=NC(=NN12)SCC3=CN4C=CC=CC4=N3)C
11138,pubchem:17395481,CN(CC1=CC=CC=C1)C(=O)CN2C(=O)OC(=N2)C3=CC=CS3
11139,pubchem:17395482,C1=CC(=CC(=C1)F)N2C(=NN=N2)SCC3=NOC(=C3)C4=CC=CS4
11140,pubchem:17395483,CC1=CN2C=C(N=C2C=C1)CSC3=NN=NN3CC4=CC=C(C=C4)OC
11141,pubchem:17395484,C1CN(CCC1CC2=CC=CC=C2)CC3=CC(=O)N4C=CC=CC4=N3
11142,pubchem:17395485,CCOC1=CC=C(C=C1)C2=NN=C(N2C3=CC=CC=C3F)SCCO
11143,pubchem:17395486,C1=CC=C2C(=C1)C(=O)N(C2=O)CCN3C(=O)OC(=N3)C4=CC=CS4
11144,pubchem:17395487,CC1=CC(=C(C=C1)OCC(=O)N2CCN(CC2)C3=NC=CC=N3)[N+](=O)[O-]
11145,pubchem:17395488,CC1=NC(=C2C(=CSC2=N1)C3=CC=CC=C3)N(C)CC(=O)NCCOC
11146,pubchem:17395489,CC1(C(=O)N(C(=O)N1)CC2=CC=CC=C2C#N)C3=CC=CO3
11147,pubchem:17395490,CSC1=C(C=C(C=C1)C(=O)NCC2CCCO2)[N+](=O)[O-]
11148,pubchem:17395491,CC1CCC(CC1)NC(=O)C2=C(C(=C(N2)C)C(=O)C)C
11149,pubchem:17395492,CC1CC(C(=O)O1)SC2=NN=C(S2)NC3=C(C=C(C=C3)C)C
11150,pubchem:17395493,C1CN(CCC1N2C3=CC=CC=C3NC2=O)S(=O)(=O)CC4=CC=CC=C4
11151,pubchem:17395494,CC1=CC=CC=C1N2C=NN=C2SCC(=O)C(C#N)C3=NC(=CS3)C
11152,pubchem:17395495,CC1=CC2=C(C=C1)N(CCC2)CC3=CC(=O)N4C=CC=CC4=N3
11153,pubchem:17395496,CC1=CC(=C(C=C1)C2=CSC(=N2)NC(=O)CN3CSCC3=O)C
11154,pubchem:17395497,CC1=CSC(=N1)SCC2=NC(=NC(=N2)NC3=CC=C(C=C3)F)N
11155,pubchem:17395498,CN1C(=O)C2=CC=CC=C2C(=N1)CC(=O)NC3=CC4=C(C=C3)OC(O4)(F)F
11156,pubchem:17395499,CC(C1=CC=CC=C1)N(C)C(=O)C2=NN(C(=O)C3=CC=CC=C32)C
11157,pubchem:17395500,C1C(=O)N(CS1)CC(=O)NC2=NC(=CS2)C3=CC=C(C=C3)F
11158,pubchem:17395501,CC1=C(NC(=C1C(=O)OC)C)C(=O)NCC2CCCCC2
11159,pubchem:17395502,CC1=C(NC(=C1C(=O)OC)C)C(=O)N2CCCC2
11160,pubchem:17395503,CC1CN(CC(O1)C)C(=O)C2=C(C(=C(N2)C)C(=O)OC)C
11161,pubchem:17395504,CCOC(=O)C1CCN(CC1)C(=O)C2=C(C(=C(N2)C)C(=O)OC)C
11162,pubchem:17395505,CC1=C(NC(=C1C(=O)OC)C)C(=O)NC(C)C
11163,pubchem:17395506,CC(=O)NC1=CC(=CC(=C1)C(=O)NC2CC2)NC(=O)C
11164,pubchem:17395507,CC1=C(C=C(C=C1)NC(=O)C(C2CCCC2)NC(=O)C)Cl
11165,pubchem:17395508,C1CSC(=N1)NC(=O)CCN2C3=C(C=C(C=C3)Cl)OC2=O
11166,pubchem:17395509,CC1=C2C(=CC=C1)C(=O)N(C=N2)CC(=O)NCC3=CC=CO3
11167,pubchem:17395510,C1=CC=C(C=C1)C2=CC(=NO2)C(=O)NC3=CC=CC4=C3N=CC=C4
11168,pubchem:17395511,CC(=O)C1=CC(=CC=C1)NC(=O)C2=CC(=CC=C2)OCC3=CSC=N3
11169,pubchem:17395512,CCCN1C2=CC=CC=C2N(C1=O)CCC(=O)NC3=NC(=CS3)C
11170,pubchem:17395513,CCCN1C2=CC=CC=C2N(C1=O)CCC(=O)NC3=NC=C(S3)C
11171,pubchem:17395514,CCOC1=CC=CC=C1NC(=O)CN2C(=CC(=N2)C)C
11172,pubchem:17395515,C1COC(=CO1)C(=O)NC2=NC(=CS2)C3=C(C=CC(=C3)F)F
11173,pubchem:17395516,CCCCN1C(=C(C(=O)NC1=O)N(C)C(=O)C2=CC(=CC=C2)Cl)N
11174,pubchem:17395517,C1=CC=C2C(=C1)C(=O)N=C(N2)CCC(=O)NC3=CC(=C(C=C3)F)F
11175,pubchem:17395518,CC1=C(N=CC=C1)NC(=O)C(C)OC2=CC=C(C=C2)F
11176,pubchem:17395519,CC1=C(N=CC=C1)NC(=O)C2CC(=O)N(C2)C3=CC4=C(C=C3)OCCO4
11177,pubchem:17395520,C1=CC=C(C=C1)S(=O)(=O)C(=CC2=CC=CS2)C3=NC4=CC=CC=C4N3
11178,pubchem:17395521,C1=CC=C(C=C1)OC2=CC=CC=C2C(=O)NCC3=NN=C4N3C=CC=C4
11179,pubchem:17395522,CCOC1=CC=CC=C1NC(=O)CN2C(=O)N3CCCCCC3=N2
11180,pubchem:17395523,CCOC(=O)C1=C(NC(=C1C)C(=O)CN2C=CC3=CC=CC=C3C2=O)C
11181,pubchem:17395524,CC1=CC(=C(C=C1)OC)NC(=O)CN2C(=O)N3CCCCCC3=N2
11182,pubchem:17395525,CC1=CC(=C(C=C1)OCC(=O)C2=C(C(=C(N2)C)C(=O)OC)C)OC
11183,pubchem:17395526,COC1=CC=C(C=C1)N2C(NC3=CC=CC=C3C2=O)C4=CC=CC=N4
11184,pubchem:17395527,C1=CC=C2C(=C1)C=CC=C2OCC(=O)NCC3=CN4C=CC=CC4=N3
11185,pubchem:17395528,COC1=CC=C(C2=CC=CC=C21)C(=O)NC3=NC=CS3
11186,pubchem:17395529,C1CC2=C(C1)C=C(C=C2)C(=O)NC3=NC=CS3
11187,pubchem:17395530,CC(C)C(C(=O)NC1=NC=CS1)NS(=O)(=O)C=CC2=CC=CC=C2
11188,pubchem:17395531,CC1=C(NC(=C1C(=O)OC(C)C)C)C(=O)NCC2=CC=CC=N2
11189,pubchem:17395532,C1=CC=C(C=C1)NC2=NC(=CS2)C3=C(C=C(C=C3)O)O
11190,pubchem:17395533,C1=CC=C(C=C1)CC(=O)NCC(=O)NC2=NC3=CC=CC=C3S2
11191,pubchem:17395534,C1=CC=C(C=C1)CC(=O)NCC(=O)NC2=NC(=CS2)C3=CN=CC=C3
11192,pubchem:17395535,CC1=C(C=CC(=C1)Br)NCC(=O)NC2=CC3=C(C=C2)OCO3
11193,pubchem:17395536,C1CC(C2=CC=CC=C2C1)NC(=O)CN3CCN(CC3)C4=CC=CC=C4
11194,pubchem:17395537,CC1=C(C=C(C=C1)NCC(=O)NC2=CC3=C(C=C2)OCO3)F
11195,pubchem:17395538,CC1=C(C=C(C=C1)NCC(=O)NC2=CC=CC=C2C(=O)C)F
11196,pubchem:17395539,C1OC2=C(O1)C=C(C=C2)NC(=O)CNC3=CC=C(C=C3)Cl
11197,pubchem:17395540,CN(CC1=CC=CC=C1)CC(=O)NC(=O)NCC2=CC=CC=C2
11198,pubchem:17395541,CC1=CC=C(C=C1)NC(=O)C2=CC(=C(C=C2)F)F
11199,pubchem:17395542,CC1=C(C(=NN1CC2=CC=CC=C2)C)CNC(=O)C3CCCN3S(=O)(=O)C4=CC=C(C=C4)F
11200,pubchem:17395543,C1COCCN1CC2=CC=CC=C2CNC(=O)C3=COC=C3
11201,pubchem:17395544,CC1=C(C(=NN1CC2=CC=CC=C2)C)CNC(=O)C3CCCN3C4=NS(=O)(=O)C5=CC=CC=C54
11202,pubchem:17395545,CC1=CC(=NO1)CSC2=C(C=CC=N2)C(=O)NCC3=C(N(N=C3C)CC4=CC=CC=C4)C
11203,pubchem:17395546,CCOC1=CC=C(C=C1)N2CC(CC2=O)C(=O)N(C)CC(=O)NCC3=CC=CO3
11204,pubchem:17395547,CC1(C(=O)N(C(=O)N1)CC(=O)NC2=CC=C(C=C2)CC3=NC4=CC=CC=C4S3)C
11205,pubchem:17395548,CC(C)NC(=O)CSC1=CC=CC=C1C(=O)N(C)CC(=O)NCC2=CC=CO2
11206,pubchem:17395549,C1CN(CCC1N2C3=CC=CC=C3NC2=O)C(=O)CC4=CSC(=N4)C5=CC=CC=C5
11207,pubchem:17395550,C1CCN(C(C1)C2=NC3=CC=CC=C3S2)C(=O)C4=CC5=C(C=C4)OCCO5
11208,pubchem:17395551,CCNC1=NN=C(S1)SC(C)C(=O)N2CCCC2
11209,pubchem:17395552,CCC(C)NC(=O)CSC1=NC(=CS1)C
11210,pubchem:17395553,CC1CCN(CC1)CC(=O)NC2=CC(=NO2)C(C)C
11211,pubchem:17395554,C1CC(CN(C1)C2=C(C=C(C=C2)[N+](=O)[O-])Cl)CO
11212,pubchem:17395555,CC(C1=CC=C(C=C1)F)NCC(=O)NC2=CC3=C(C=C2)OC4(O3)CCCCC4
11213,pubchem:17395556,CCC(C)NC(=O)CN1CCN(CC1)C2=CC=CC=C2C
11214,pubchem:17395557,CC(C(=O)NC1=CC=C(C=C1)F)N2CCN(CC2)C(=O)C
11215,pubchem:17395558,CC(=O)C1=C(C=CC(=C1)F)OCC(=O)NC2CCCC2
11216,pubchem:17395559,CCN1CCN(CC1)C(C)C(=O)NC2=CC=CC=C2OC
11217,pubchem:17395560,CC(C1=NC(=O)C2=CC=CC=C2N1)N(C)CC3=CC=CS3
11218,pubchem:17395561,CC(=O)C1=C(C=CC(=C1)F)OCC(=O)NC(C)(C)C
11219,pubchem:17395562,C#CCN1CCN(CC1)CC(=O)NC2=CC(=CC=C2)F
11220,pubchem:17395563,CC(C)C(C)(C#N)NC(=O)C(C)N1CCN(CC1)C2=CC=C(C=C2)F
11221,pubchem:17395564,CC(C1CC1)NC(=O)COC2=C(C=C(C=C2)F)Cl
11222,pubchem:17395565,CC(C1CC1)NC(=O)C2=CC(=C(C=C2)Cl)[N+](=O)[O-]
11223,pubchem:17395566,C1C(CN(C1=O)CC2=CC=CO2)C(=O)NCC3=CC=CC=C3
11224,pubchem:17395567,CC1=CC=CC=C1NC(=O)C2CC(=O)N(C2)CC3=CC=CO3
11225,pubchem:17395568,CC1=CC=C(C=C1)CN2CCCN(CC2)C(=O)C3=CC(=CC=C3)S(=O)(=O)NC4=CC=C(C=C4)C
11226,pubchem:17395569,CCCNC(=O)C(C)NC(=O)CN1CCN(CC1)C2=CC=CC=C2Cl
11227,pubchem:17395570,CN1C(=NN=C1SCCOC2=CC=CC=C2F)C3=CN=CC=C3
11228,pubchem:17395572,CN1C(=NN=C1SCC(=O)N2CCCCCC2)C3=CN=CC=C3
11229,pubchem:17395573,CCN(C1=CC=CC=C1)C(=O)C(C)SC2=NN=C(N2C)C3=CN=CC=C3
11230,pubchem:17395574,CC(C(=O)N(C)C1=CC=CC=C1)SC2=NNC3=NC4=CC=CC=C4N32
11231,pubchem:17395575,CCC1=CC2=C(S1)N=CN=C2SC(C)C(=O)N3CCOCC3
11232,pubchem:17395576,CC1CCCC(N1C(=O)CSC2=NN=C(N2C)C3=CN=CC=C3)C
11233,pubchem:17395577,CC(CNC(=O)C(C)SC1=NN=CN1C2=CC=CC=C2)C3=CC=CC=C3
11234,pubchem:17395578,CC(C(=O)C1=CC=C(C=C1)OC)SC2=NN=C(N2C)C(F)(F)F
11235,pubchem:17395579,CC(CNC(=O)C(C)SC1=NNC(=N1)C2=CC=CC=C2)C3=CC=CC=C3
11236,pubchem:17395580,CC(C(=O)C1=CC=C(C=C1)F)SC2=NN=C(N2C)C3=CN=CC=C3
11237,pubchem:17395581,CC(C)N1C(=NN=C1SC(C)C(=O)N2CCCC2)C3=CC=C(C=C3)OC
11238,pubchem:17395582,CCC(C1=CC=C(C=C1)C)NC(=O)CSC2=NN=CN2C3=CC=CC=C3
11239,pubchem:17395583,CCN1C(=O)C2=CC=CC=C2N=C1SCCCC#N
11240,pubchem:17395584,CN(CC1=CC=CC=C1)C(=O)C2=CC3=C(C=C2)OCC(=O)N3
11241,pubchem:17395585,CCCNC1=NN=C(S1)SC(C)C(=O)N
11242,pubchem:17395586,CCNC(=O)C(C)SC1=NN=NN1C2CCCCC2
11243,pubchem:17395587,CC1=CC(=NO1)NC(=O)CN(C)C(C)C2=CC=C(C=C2)F
11244,pubchem:17395588,CN(CC1=CC(=CC=C1)F)CC2=NC3=CC=CC=C3C(=N2)N
11245,pubchem:17395589,CC1=CC(=C(C(=C1)C)NC(=O)CNC(=O)CSC2=NN=C(S2)NC(C)(C)C)C
11246,pubchem:17395590,CC1=C(SC=C1)CN(C)CC2=NC3=CC=CC=C3C(=N2)N
11247,pubchem:17395591,C1CN(CCN1C2=CC=CC=N2)C(=O)CSC3=NC=CN3C4=CC=C(C=C4)Br
11248,pubchem:17395592,CCOC(=O)C1CCCN(C1)CC2=C(N=C3N2C=CS3)C4=CC=C(C=C4)Cl
11249,pubchem:17395593,CC1CCCCN1CC2=CC(=O)N3C=C(C=CC3=N2)C
11250,pubchem:17395594,CN(CC1=CC=C(O1)C2=CC=C(C=C2)Cl)C(=O)CSC3=NN=C4N3CCCCC4
11251,pubchem:17395595,CN1C(=NN=C1SCC(=O)NC2=CC=C(C=C2)CN3CCCC3)CC4=CC=CS4
11252,pubchem:17395596,C1=COC(=C1)CCC(=O)NCC2=CC=C(C=C2)F
11253,pubchem:17395597,CC(C)C1=NC(=NN1C2=CC=CC=C2)SCC(=O)N(CC3=CC=CC=C3)C4CCS(=O)(=O)C4
11254,pubchem:17395598,CC1=C(C(=NN1CC2=CC=CC=C2)C)CNC(=O)CSC3=NC=CN3C4=CC(=CC=C4)F
11255,pubchem:17395599,CC1=CC(=CC=C1)C2=NN=C(O2)C(C)N3CCN(CC3)C(C4=CC=CC=C4)C5=CC=CC=C5
11256,pubchem:17395600,CC(C(=O)N1CCNC1=O)SC2=NN=C(N2C3CCCCC3)CNC4=CC(=CC=C4)OC
11257,pubchem:17395601,CCN1CCN(CC1)CC2=CC(=O)N3C=C(C=CC3=N2)C
11258,pubchem:17395602,CC1=C(C(=NN1)C)CCC(=O)N2CCN(CC2)S(=O)(=O)C3=CC4=C(CCCC4)C=C3
11259,pubchem:17395603,CCC1=NN=C(S1)NC(=O)C2=CC(=NC3=C2C=NN3C(C)C)C4CC4
11260,pubchem:17395604,CC(C)C(C(=O)NC(C)C1=CC=NC=C1)NC(=O)C2=C(C=CC=C2F)F
11261,pubchem:17395605,COC(=O)C(CC1=CNC2=CC=CC=C21)NC(=O)C3=CC(=C(C=C3)Cl)N4CCCC4=O
11262,pubchem:17395606,CC1=C(C=C(C=C1)NC(=O)C2=CC(=NN2C3=CC=CC=C3)C4=CC=CC=C4)S(=O)(=O)NC
11263,pubchem:17395607,CCC1(C(=O)N(C(=O)N1)NC(=O)C2CCCN(C2)C(=O)C3=CC=C(C=C3)Cl)C
11264,pubchem:17395608,CC1=CC(=NC=C1)NC(=O)C2=CC=C(O2)C3=CC=CC=C3F
11265,pubchem:17395609,CSC1=CC=C(C=C1)NC(=O)CCC2=NC(=O)C3=CNN(C3=N2)C4=CC=CC=C4
11266,pubchem:17395610,CCOC(=O)C1=C(N=C(S1)NC(=O)CCC2=CC3=C(C=C2)OCO3)C4=CC=CC=C4
11267,pubchem:17395611,C1CCN(C1)C(=O)CN2CCN(CC2)C(=O)C3=CC=C(C=C3)N4C=CC=C4
11268,pubchem:17395612,COC1=CC(=C(C=C1)CC(=O)NC2=CC(=C(C=C2)OC)S(=O)(=O)NC3=CC=CC=C3Cl)OC
11269,pubchem:17395613,C1CCC(C1)NC(=O)C2=CN(N=C2C3=CN=CC=C3)CC4=CC=CC=C4
11270,pubchem:17395614,C1CSC(=N1)NC(=O)C2=CN(N=C2C3=CC=CC=C3)CC4=CC=CC=C4Cl
11271,pubchem:17395615,C1CC(=O)N(C1)C2=CC=C(C=C2)C(=O)NCC(=O)N3CCN(CC3)C4=CC=CC=C4O
11272,pubchem:17395616,CCN1CCN(CC1)C2=CC=C(C=C2)NC(=O)C3=CC=CC=C3SCC4=CC=CS4
11273,pubchem:17395617,CC1=C(SC2=NC=NC(=C12)NC(C)C(=O)NCC3=CC=CC=C3CN4CCCCC4)C
11274,pubchem:17395618,C1COCCN1C(=O)C2=CC3=C(C=CC=C3S2)F
11275,pubchem:17395619,C1CS(=O)(=O)CC1CC(=O)N2CCN(CC2)C(C3=CC=CC=C3)C4=CC=CC=C4
11276,pubchem:17395620,CC1=C(C(=NN1C2=CC=CC=C2)C)CN(C)C(=O)C3=CC(=CC=C3)N4C=CC=C4
11277,pubchem:17395621,CN(CC1=CC=C(S1)Br)C(=O)C2=CC(=C(C=C2)OC)S(=O)(=O)NC3CC3
11278,pubchem:17395622,C1CCC2(C1)C(=O)N(C(=O)N2)CC(=O)N3CCN(CC3)CC4=CC=CS4
11279,pubchem:17395623,CCN1C2=CC=CC=C2N=C1CNC(=O)C3CCN(CC3)C(=O)C=CC4=CC=CC=C4
11280,pubchem:17395624,C1=CC(=CC=C1C2=NN=C(O2)CSC3=NN=CS3)F
11281,pubchem:17395625,CSC1=CC=C(C=C1)NC(=O)CN2CCC(=O)NCC2
11282,pubchem:17395626,CC1=CC=C(C=C1)NC2=NC(=NC(=N2)N)CSC3=CC=CC=N3
11283,pubchem:17395627,CC1=C(NC(=C1C(=O)OC)C)C(=O)C(C)SC2=NNC(=N2)C(C)C
11284,pubchem:17395628,CC1=C(NC(=C1C(=O)OC)C)C(=O)C(C)N(C)CC2=CC3=C(C=C2)OCO3
11285,pubchem:17395629,CCOC(=O)C1CCCCN1C(=O)CSC2=NNC(=N2)C(C)C
11286,pubchem:17395630,CC1=CC=C(C=C1)OC2=CC=CC=C2NC(=O)CSC3=NC=NN3
11287,pubchem:17395631,CC(C)C1=NC(=NN1)SC(C)C(=O)C2=CC=C(C=C2)NC(=O)C
11288,pubchem:17395632,CCNC(=O)C(C)OC(=O)C1=CC(=CC=C1)NC(=O)C
11289,pubchem:17395633,C1CN(CCN(C1)C(=O)C=CC2=CC(=CC=C2)F)CC3=CC=C(C=C3)C(F)(F)F
11290,pubchem:17395634,CC1=CC(=C(C=C1)OCC(=O)NC2=CC(=C(C=C2)C)S(=O)(=O)N3CCCCCC3)OC
11291,pubchem:17395635,CC1=CC=CC=C1OCC(=O)NNC(=O)C2=CC(=C(C=C2)OC)S(=O)(=O)N(C)CC3=CC=CC=C3
11292,pubchem:17395636,CCN(CC1=CC(=CC=C1)F)C(=O)NC2=NOC(=C2)C
11293,pubchem:17395637,CC1=CC=CC=C1N2C(=NN=N2)SCC3=CC(=NO3)C
11294,pubchem:17395638,CCOC(=O)C1=C(SC=C1C2CC2)NC(=O)CNC(C)C3=CC=CC=C3
11295,pubchem:17395639,CC(C1=CC(=CC=C1)F)NCC(=O)NC2=CC=CC=C2OC3=CC=CC=C3
11296,pubchem:17395640,CC1=CC=C(C=C1)N2C(=NN=N2)SCC3=CC(=NO3)C
11297,pubchem:17395641,CC(C1=CC(=CC=C1)Cl)NCC(=O)NC2=CC=CC=C2C(=O)NC3=CC=C(C=C3)OC
11298,pubchem:17395642,CC(C(=O)NC1=C(C=CC(=C1)Cl)OC)NCC(C2=CC=CC=C2)C3=CNC4=CC=CC=C43
11299,pubchem:17395643,CCS(=O)(=O)N1CC2=CC=CC=C2CC1C(=O)NC3=NC(=CS3)C4=CC=C(C=C4)C
11300,pubchem:17395644,C1CC(N(C1)C(=O)C2=CC(=CC=C2)N3C=CC=C3)C4=CC5=C(C=C4)OCCCO5
11301,pubchem:17395645,CC1=CC2=CC=CC=C2N1CC(=O)N3CCCC3C4=CC5=C(C=C4)OCCCO5
11302,pubchem:17395646,CCN(CC)S(=O)(=O)C1=CC=C(C=C1)C(=O)NNC(=O)C(C)OC2=CC=C(C=C2)F
11303,pubchem:17395647,CC1=C(SC=C1)C(=O)OCC(=O)C2=CNC(=C2)C(=O)N3CCCC3
11304,pubchem:17395648,C1CCN(C1)C(=O)C2=CC(=CN2)C(=O)COC(=O)C3=CC=CS3
11305,pubchem:17395649,C1=CC=C(C=C1)C(=O)OCC2=NC(=NC(=N2)NC3=CC=C(C=C3)F)N
11306,pubchem:17395650,C1=CC=NC(=C1)C(=O)OCC2=NC(=NC(=N2)NC3=CC=C(C=C3)F)N
11307,pubchem:17395651,C1=CSC(=C1)C(=O)OCC2=NC(=NC(=N2)NC3=CC=C(C=C3)F)N
11308,pubchem:17395652,CC1=C(NC(=C1C(=O)C)C)C(=O)COC(=O)C2=C(N=CC=C2)N3CCCC3
11309,pubchem:17395653,CC1=C(OC2=C1C=C(C=C2)F)C(=O)NC3=CC=CC=C3N4CCOCC4
11310,pubchem:17395654,CN1CCN(CC1)C2=CC=CC=C2NC(=O)C3=CC4=CC=CC=C4S3
11311,pubchem:17395655,CC1=C(C=C(C=C1)CNC(=O)CN2C(=O)C3CC=CCC3C2=O)F
